#EventID|Time|Latitude|Longitude|Depth/km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName
usp000am9q|2001-08-12T03:26:51.100|-5.969|130.074|33|us|us|us|usp000am9q|mwc|5.5|hrv|299 km W of Tual, Indonesia
usp000am9h|2001-08-12T01:57:59.740|24.432|94.992|121.4|us|us|us|usp000am9h|mwc|5.1|hrv|95 km E of W?ngjing, India
usp000am9b|2001-08-12T00:16:30.910|-16.721|-69.971|33|us|us|us|usp000am9b|mwc|5.2|hrv|27 km W of Mazo Cruz, Peru
usp000am8e|2001-08-11T13:01:06.220|-22.149|-174.926|33|us|us|us|usp000am8e|mwc|5.4|hrv|90 km S of ‘Ohonua, Tonga
usp000am7t|2001-08-11T06:44:28.580|-17.9|-71.207|37.1|us|us|us|usp000am7t|mwc|5.4|hrv|31 km SSE of El Algarrobal, Peru
usp000am7q|2001-08-11T05:50:40.550|14.076|-91.778|33|us|us|us|usp000am7q|mwc|5.3|hrv|28 km SSE of Champerico, Guatemala
usp000am71|2001-08-10T23:49:36.430|-13.537|-111.667|10|us|us|us|usp000am71|mwc|5.2|hrv|central East Pacific Rise
nc21188442|2001-08-10T20:19:27.060|39.8111667|-120.6166667|5.011|nc|nc|nc|nc21188442|mw|5.2|nc|3 km N of Blairsden, California
usp000am6f|2001-08-10T17:39:43.910|-14.329|-72.661|33|us|us|us|usp000am6f|mwc|5.4|hrv|11 km SSW of Turpay, Peru
usp000am68|2001-08-10T16:24:35.140|-14.7|167.106|82|us|us|us|usp000am68|mwc|5.7|hrv|37 km N of Port-Olry, Vanuatu
usp000am5z|2001-08-10T15:05:12.130|-22.217|170.571|10|us|us|us|usp000am5z|mwc|5.4|hrv|287 km ESE of Tadine, New Caledonia
usp000am58|2001-08-10T07:27:43.570|22.658|143.872|33|us|us|us|usp000am58|mb|5|us|Volcano Islands, Japan region
usp000am52|2001-08-10T05:43:40.000|14.02|-91.875|33|us|us|us|usp000am52|mwc|5.5|hrv|30 km S of Champerico, Guatemala
usp000am4f|2001-08-09T19:41:24.680|-10.125|161.19|87.9|us|us|us|usp000am4f|mwc|5.1|hrv|87 km WNW of Kirakira, Solomon Islands
usp000am4b|2001-08-09T18:57:49.720|-5.506|149.597|145.3|us|us|us|usp000am4b|mwc|5.5|hrv|60 km W of Kimbe, Papua New Guinea
usp000am3s|2001-08-09T13:20:17.480|-7.352|120.719|33|us|us|us|usp000am3s|mwc|5.4|hrv|142 km NNE of Ruteng, Indonesia
usp000am35|2001-08-09T06:45:37.260|-15.618|-72.073|33|us|us|us|usp000am35|mwc|5.2|hrv|7 km SE of Choco, Peru
usp000am2y|2001-08-09T03:33:44.980|-18.166|-69.428|112.6|us|us|us|usp000am2y|mwc|5.6|hrv|71 km SE of Palca, Peru
usp000am2x|2001-08-09T03:09:02.350|-30.656|-178.072|51.2|us|us|us|usp000am2x|mwc|5.6|hrv|Kermadec Islands, New Zealand
usp000am2s|2001-08-09T02:06:59.930|-14.258|-72.683|33|us|us|us|usp000am2s|mwc|5.8|hrv|7 km WSW of Turpay, Peru
usp000am1k|2001-08-08T13:08:03.690|-10.867|165.396|33|us|us|us|usp000am1k|mwc|5.6|hrv|46 km WSW of Lata, Solomon Islands
usp000akza|2001-08-07T08:39:53.740|-17.102|-72.246|33|us|us|us|usp000akza|mwc|5.2|hrv|19 km SW of Islay (Matarani), Peru
usp000akyv|2001-08-07T03:22:35.890|-8.61|113.832|90.5|us|us|us|usp000akyv|mwc|5.6|hrv|42 km SW of Gambiran Satu, Indonesia
usp000akxz|2001-08-06T17:08:46.330|-8.535|-75.009|136.7|us|us|us|usp000akxz|mwc|5.4|hrv|23 km WSW of Campo Verde, Peru
usp000akxa|2001-08-06T07:55:25.360|2.175|128.507|239.6|us|us|us|usp000akxa|mb|5.1|us|74 km NE of Tobelo, Indonesia
usp000akws|2001-08-06T02:30:32.920|21.487|121.07|33|us|us|us|usp000akws|mb|5|us|66 km SSE of Hengchun, Taiwan
usp000akvt|2001-08-05T11:58:06.460|-10.815|164.949|33|us|us|us|usp000akvt|mwc|5.7|hrv|93 km W of Lata, Solomon Islands
usp000akv5|2001-08-05T05:16:16.890|12.224|93.352|96.4|us|us|us|usp000akv5|mwc|5.9|hrv|90 km NE of Bamboo Flat, India
usp000akv3|2001-08-05T03:54:43.590|2.822|126.938|33|us|us|us|usp000akv3|mwc|5.4|hrv|169 km NW of Tobelo, Indonesia
usp000akut|2001-08-04T22:54:59.710|0.597|128.193|33|us|us|us|usp000akut|mwc|5.1|hrv|72 km ESE of Sofifi, Indonesia
usp000akuh|2001-08-04T18:55:10.400|15.795|147.341|50.3|us|us|us|usp000akuh|mwc|5.1|hrv|182 km ENE of Saipan, Northern Mariana Islands
usp000akt8|2001-08-04T01:44:53.700|2.809|126.995|33|us|us|us|usp000akt8|mwb|5.9|us|164 km NW of Tobelo, Indonesia
usp000aksy|2001-08-03T22:13:03.080|11.796|142.671|40.4|us|us|us|usp000aksy|mb|5|us|271 km SW of Merizo Village, Guam
usp000akqp|2001-08-02T08:45:25.320|-9.198|122.071|33|us|us|us|usp000akqp|mwc|5.1|hrv|59 km SE of Ende, Indonesia
usp000akq1|2001-08-01T23:09:23.010|-27.801|64.369|10|us|us|us|usp000akq1|mb|5|us|Southwest Indian Ridge
usp000akpz|2001-08-01T22:51:23.920|-27.827|64.317|10|us|us|us|usp000akpz|mb|5|us|Southwest Indian Ridge
usp000akpy|2001-08-01T22:40:52.380|-27.839|64.332|10|us|us|us|usp000akpy|mb|5|us|Southwest Indian Ridge
usp000akpa|2001-08-01T14:32:20.380|-7.512|-73.95|180.4|us|us|us|usp000akpa|mwc|5.4|hrv|116 km NE of Pucallpa, Peru
usp000akn5|2001-08-01T03:00:16.180|-35.189|-72.203|33|us|us|us|usp000akn5|mb|5|us|24 km NE of Constitución, Chile
usp000akmc|2001-07-31T16:41:30.930|8.023|117.466|33|us|us|us|usp000akmc|mwc|5.5|hrv|46 km E of Balabac, Philippines
usp000akm4|2001-07-31T15:11:18.300|1.557|126.399|33|us|us|us|usp000akm4|mwc|5.7|hrv|138 km NW of Ternate, Indonesia
usp000akm3|2001-07-31T15:08:04.040|-15.158|-174.718|33|us|us|us|usp000akm3|mwc|5.7|hrv|132 km NW of Hihifo, Tonga
usp000akkk|2001-07-31T09:43:14.500|-5.281|103.336|33|us|us|us|usp000akkk|mwc|5.7|hrv|139 km S of Pagar Alam, Indonesia
usp000akkb|2001-07-31T06:57:40.830|-17.692|-178.826|564|us|us|us|usp000akkb|mwc|5.5|hrv|201 km ENE of Levuka, Fiji
usp000akk8|2001-07-31T04:59:19.500|36.035|141.489|33|us|us|us|usp000akk8|mwc|5.1|hrv|68 km ENE of Hasaki, Japan
usp000akjb|2001-07-30T21:56:19.120|-4.209|102.177|33|us|us|us|usp000akjb|mb|5|us|46 km SSW of Bengkulu, Indonesia
usp000akj2|2001-07-30T19:50:09.220|-3.294|-12.183|10|us|us|us|usp000akj2|mwc|5.2|hrv|north of Ascension Island
usp000akhg|2001-07-30T15:24:56.740|39.091|24.044|10|us|us|us|usp000akhg|mwc|5|hrv|16 km ESE of Patitírion, Greece
usp000akga|2001-07-30T05:14:12.540|12.598|123.381|33|us|us|us|usp000akga|mwc|5.4|hrv|6 km NE of Tigbao, Philippines
usp000akg8|2001-07-30T04:34:43.470|-4.077|-103.918|10|us|us|us|usp000akg8|mwc|5.6|hrv|central East Pacific Rise
usp000akft|2001-07-30T00:15:00.430|-6.159|152.954|33|us|us|us|usp000akft|mwc|5.2|hrv|214 km SSE of Kokopo, Papua New Guinea
usp000akep|2001-07-29T11:31:53.290|3.642|63.864|10|us|us|us|usp000akep|mwc|5.4|hrv|Carlsberg Ridge
usp000akbk|2001-07-28T11:20:38.690|0.973|-26.444|10|us|us|us|usp000akbk|mb|5|us|central Mid-Atlantic Ridge
usp000akac|2001-07-27T22:42:31.930|-17.411|-72.722|33|us|us|us|usp000akac|mwc|5.4|hrv|80 km SW of Islay (Matarani), Peru
usp000ak5s|2001-07-26T00:21:36.920|39.059|24.244|10|us|us|us|usp000ak5s|mwc|6.5|hrv|32 km WNW of Skýros, Greece
usp000ak5k|2001-07-25T21:56:36.980|0.043|122.97|156.6|us|us|us|usp000ak5k|mwc|5.6|hrv|55 km S of Gorontalo, Indonesia
usp000ak5a|2001-07-25T19:47:06.710|-11.694|-14.306|10|us|us|us|usp000ak5a|mwc|5.2|hrv|Ascension Island region
usp000ak4z|2001-07-25T16:02:52.030|33.165|95.6|33|us|us|us|usp000ak4z|mwc|5.5|hrv|270 km NW of Qamdo, China
usp000ak3u|2001-07-24T23:12:06.280|12.042|125.271|44.8|us|us|us|usp000ak3u|mwc|5.1|hrv|12 km SSE of Maslog, Philippines
usp000ak3m|2001-07-24T19:54:47.910|-16.745|-73.99|33|us|us|us|usp000ak3m|mb|5|us|71 km SSW of Atico, Peru
usp000ak3f|2001-07-24T17:42:41.500|-32.855|-71.582|33|us|us|us|usp000ak3f|mwb|5.4|us|19 km N of Viña del Mar, Chile
usp000ak2x|2001-07-24T11:40:23.990|37.307|72.074|178|us|us|us|usp000ak2x|mwc|5.1|hrv|45 km NNW of Khand?d, Afghanistan
usp000ak2a|2001-07-24T05:00:09.090|-19.448|-69.255|33|us|us|us|usp000ak2a|mwb|6.4|us|126 km NE of Iquique, Chile
usp000ak29|2001-07-24T04:53:05.770|-3.416|134.684|33|us|us|us|usp000ak29|mwc|5.8|hrv|90 km W of Nabire, Indonesia
usp000ak1k|2001-07-23T22:31:07.890|9.194|-83.881|33|us|us|us|usp000ak1k|mwc|5.4|hrv|27 km SW of San Isidro, Costa Rica
usp000ak1h|2001-07-23T21:49:26.390|-4.993|151.29|141.9|us|us|us|usp000ak1h|mwc|5.2|hrv|130 km WSW of Kokopo, Papua New Guinea
usp000ak10|2001-07-23T12:46:58.960|13.878|120.716|108.4|us|us|us|usp000ak10|mwc|5.4|hrv|3 km NNE of Hukay, Philippines
usp000ak0y|2001-07-23T12:09:42.370|0.288|98.539|33|us|us|us|usp000ak0y|mwc|5.1|hrv|145 km SW of Padangsidempuan, Indonesia
usp000ak0s|2001-07-23T08:49:46.190|-6.267|151.634|33|us|us|us|usp000ak0s|mwc|5.2|hrv|183 km ESE of Kimbe, Papua New Guinea
usp000ak0a|2001-07-23T01:02:27.990|-22.586|-179.683|595.6|us|us|us|usp000ak0a|mwc|5.6|hrv|south of the Fiji Islands
usp000ak09|2001-07-23T01:02:01.460|-5.439|132.066|33|us|us|us|usp000ak09|mwc|5.3|hrv|78 km WNW of Tual, Indonesia
usp000ajzz|2001-07-22T18:15:09.010|-5.147|132.338|33|us|us|us|usp000ajzz|mwc|6|hrv|70 km NW of Tual, Indonesia
usp000ajye|2001-07-21T20:30:04.560|-30.342|-179.228|19.4|us|us|us|usp000ajye|mwc|5.1|hrv|Kermadec Islands region
usp000ajx0|2001-07-20T23:04:39.470|-30.007|-177.864|55.7|us|us|us|usp000ajx0|mwc|5.2|hrv|Kermadec Islands, New Zealand
usp000ajwf|2001-07-20T14:42:00.950|-18.039|167.723|52.6|us|us|us|usp000ajwf|mwc|5.2|hrv|70 km WSW of Port-Vila, Vanuatu
usp000ajvz|2001-07-20T09:45:54.660|6.133|126.825|90.6|us|us|us|usp000ajvz|mwc|5.2|hrv|75 km ESE of Pondaguitan, Philippines
usp000ajv7|2001-07-20T00:21:51.470|-15.167|-173.687|40|us|us|us|usp000ajv7|mwc|5.4|hrv|87 km N of Hihifo, Tonga
usp000ajup|2001-07-19T20:12:15.590|-16.971|-174.676|226.6|us|us|us|usp000ajup|mwc|5.9|hrv|146 km SW of Hihifo, Tonga
usp000ajum|2001-07-19T19:35:13.850|4.138|125.724|33|us|us|us|usp000ajum|mb|5|us|142 km SSE of Sarangani, Philippines
usp000aju9|2001-07-19T13:10:26.130|-17.404|167.694|33|us|us|us|usp000aju9|mwc|5.5|hrv|75 km WNW of Port-Vila, Vanuatu
usp000ajs2|2001-07-18T03:52:47.060|-15.833|166.373|33|us|us|us|usp000ajs2|mwc|5.3|hrv|91 km WSW of Luganville, Vanuatu
usp000ajqs|2001-07-17T14:50:57.480|-3.061|148.18|33|us|us|us|usp000ajqs|mwc|5.4|hrv|151 km SE of Lorengau, Papua New Guinea
ci9674049|2001-07-17T12:07:26.100|36.0163333|-117.8743333|1.864|ci|ci|ci|ci9674049|mw|5.17|ci|7km ESE of Coso Junction, CA
usp000ajnb|2001-07-16T16:12:46.750|27.957|85.178|33|us|us|us|usp000ajnb|mb|5|us|31 km NNW of Kathmandu, Nepal
usp000ajna|2001-07-16T16:07:18.020|33.014|73.121|50.5|us|us|us|usp000ajna|mwc|5.1|hrv|19 km S of Daultala, Pakistan
usp000ajmj|2001-07-16T08:03:07.080|-22.053|170.211|10|us|us|us|usp000ajmj|mwc|5.2|hrv|247 km ESE of Tadine, New Caledonia
usp000ajhx|2001-07-14T21:42:20.840|14.699|55.64|10|us|us|us|usp000ajhx|mwc|5.2|hrv|286 km NE of Hadibu, Yemen
usp000ajha|2001-07-14T16:40:02.690|7.264|-79.81|10|us|us|us|usp000ajha|mwc|5.1|hrv|37 km SE of Pedasí, Panama
usp000ajh4|2001-07-14T14:38:24.730|7.265|-79.938|10|us|us|us|usp000ajh4|mwc|5.3|hrv|30 km SSE of Pedasí, Panama
usp000ajft|2001-07-13T19:48:19.240|28.75|-43.437|10|us|us|us|usp000ajft|mwc|5.7|hrv|northern Mid-Atlantic Ridge
usp000ajfe|2001-07-13T12:45:25.280|-19.955|-69.172|106.5|us|us|us|usp000ajfe|mwc|5.2|hrv|106 km ENE of Iquique, Chile
usp000ajec|2001-07-12T19:37:15.390|-3.654|134.836|33|us|us|us|usp000ajec|mwc|5.1|hrv|80 km WSW of Nabire, Indonesia
usp000ajdq|2001-07-12T06:12:16.790|-7.429|-13.378|10|us|us|us|usp000ajdq|mwc|5.7|hrv|126 km ENE of Georgetown, Saint Helena
usp000ajcg|2001-07-11T15:11:49.400|-20.265|-178.116|562.9|us|us|us|usp000ajcg|mwc|5.3|hrv|Fiji region
usp000ajc5|2001-07-11T08:52:59.910|-21.593|-174.23|33|us|us|us|usp000ajc5|mwc|5.2|hrv|79 km ESE of ‘Ohonua, Tonga
usp000ajbh|2001-07-10T21:42:08.840|39.832|41.623|33|us|us|us|usp000ajbh|mwc|5.4|hrv|16 km SSW of Pasinler, Turkey
usp000ajbg|2001-07-10T21:41:09.850|39.024|97.986|33|us|us|us|usp000ajbg|mb|5|us|91 km SSW of Jiayuguan, China
usp000ajah|2001-07-10T11:28:54.330|27.82|130.34|33|us|us|us|usp000ajah|mb|5|us|103 km SE of Naze, Japan
usp000ajag|2001-07-10T11:26:32.940|28.001|130.123|33|us|us|us|usp000ajag|mwc|5.4|hrv|74 km ESE of Naze, Japan
usp000aj9x|2001-07-09T23:51:33.590|24.879|101.417|33|us|us|us|usp000aj9x|mwc|5.2|hrv|69 km NNE of Jianshui, China
usp000aj8n|2001-07-09T04:43:21.840|-30.197|-177.911|33|us|us|us|usp000aj8n|mb|5|us|Kermadec Islands, New Zealand
usp000aj7x|2001-07-08T17:54:18.760|-6.663|152.108|10|us|us|us|usp000aj7x|mwc|6.2|hrv|250 km ESE of Kimbe, Papua New Guinea
usp000aj7w|2001-07-08T17:17:33.250|13.57|120.922|33|us|us|us|usp000aj7w|mwc|5.4|hrv|7 km N of Balatero, Philippines
usp000aj61|2001-07-07T21:27:33.820|-17.586|-71.706|33|us|us|us|usp000aj61|mb|5|us|38 km W of Pacocha, Peru
usp000aj5m|2001-07-07T16:14:29.940|-31.205|-178.276|33|us|us|us|usp000aj5m|mb|5|us|Kermadec Islands region
usp000aj4g|2001-07-07T11:17:32.500|-17.634|-71.828|31.3|us|us|us|usp000aj4g|mb|5.2|us|51 km S of Punta de Bombón, Peru
usp000aj49|2001-07-07T10:12:06.710|-17.251|-71.892|33|us|us|us|usp000aj49|mb|5.2|us|13 km SW of Punta de Bombón, Peru
usp000aj42|2001-07-07T09:58:25.440|-17.643|-71.864|33|us|us|us|usp000aj42|mb|5.1|us|52 km S of Punta de Bombón, Peru
usp000aj40|2001-07-07T09:38:43.520|-17.543|-72.077|33|us|us|us|usp000aj40|mwc|7.6|hrv|51 km SW of Punta de Bombón, Peru
usp000aj3z|2001-07-07T09:29:37.780|-22.831|-70.128|33|us|us|us|usp000aj3z|mb|5.1|us|82 km S of Tocopilla, Chile
usp000aj3s|2001-07-07T05:11:03.460|2.86|66.226|10|us|us|us|usp000aj3s|mwc|5.6|hrv|Carlsberg Ridge
usp000aj3r|2001-07-07T04:59:36.110|12.425|-87.517|79.1|us|us|us|usp000aj3r|mwc|5.3|hrv|36 km SSW of Jiquilillo, Nicaragua
usp000aj2h|2001-07-06T11:35:58.940|-27.173|-177.037|40.4|us|us|us|usp000aj2h|mb|5.2|us|Kermadec Islands region
usp000aj1k|2001-07-05T17:14:47.900|14.143|-92.004|62.4|us|us|us|usp000aj1k|mb|5|us|19 km SSW of Champerico, Guatemala
usp000aj1a|2001-07-05T13:53:48.360|-16.086|-73.987|62|us|us|us|usp000aj1a|mwc|6.6|hrv|31 km S of Achanizo, Peru
usp000aj0s|2001-07-05T05:41:22.420|32.422|139.576|33|us|us|us|usp000aj0s|mb|5.1|us|256 km SSE of Shimoda, Japan
usp000aj0r|2001-07-05T05:08:30.540|32.39|139.508|33|us|us|us|usp000aj0r|mb|5.2|us|258 km SSE of Shimoda, Japan
usp000aj0m|2001-07-05T03:47:31.930|32.214|139.538|33|us|us|us|usp000aj0m|mwc|5.6|hrv|278 km SSE of Shimoda, Japan
usp000aj0d|2001-07-05T02:33:25.980|32.301|139.712|33|us|us|us|usp000aj0d|mb|5|us|272 km SSE of Shimoda, Japan
usp000aj09|2001-07-05T02:15:42.080|32.161|139.615|33|us|us|us|usp000aj09|mb|5.3|us|285 km SSE of Shimoda, Japan
usp000aj08|2001-07-05T02:05:49.320|32.249|139.581|33|us|us|us|usp000aj08|mb|5.3|us|275 km SSE of Shimoda, Japan
usp000aj03|2001-07-05T01:41:18.090|32.163|139.581|33|us|us|us|usp000aj03|mwc|5.7|hrv|284 km SSE of Shimoda, Japan
usp000ahzr|2001-07-04T17:47:45.000|32.156|139.545|33|us|us|us|usp000ahzr|mwc|5.9|hrv|285 km S of Shimoda, Japan
usp000ahzc|2001-07-04T12:09:03.840|-17.003|-65.711|33|us|us|us|usp000ahzc|mwc|6.2|hrv|41 km NNE of Colomi, Bolivia
usp000ahz7|2001-07-04T10:23:31.900|32.192|139.497|33|us|us|us|usp000ahz7|mwc|5.5|hrv|280 km S of Shimoda, Japan
usp000ahyz|2001-07-04T09:48:31.860|32.153|139.6|33|us|us|us|usp000ahyz|mwc|5.6|hrv|286 km SSE of Shimoda, Japan
usp000ahyu|2001-07-04T09:25:09.110|32.104|139.5|33|us|us|us|usp000ahyu|mb|5|us|289 km S of Shimoda, Japan
usp000ahyn|2001-07-04T07:06:31.600|-21.725|-176.705|184.6|us|us|us|usp000ahyn|mwc|6.5|hrv|167 km WSW of Haveluloto, Tonga
usp000ahya|2001-07-04T02:07:49.610|-11.5|166.445|101.9|us|us|us|usp000ahya|mwc|5.1|hrv|111 km SE of Lata, Solomon Islands
usp000ahx8|2001-07-03T13:10:42.600|21.641|142.984|290|us|us|us|usp000ahx8|mwc|6.5|hrv|Mariana Islands region
usp000ahx7|2001-07-03T12:57:42.640|-16.623|-73.971|33|us|us|us|usp000ahx7|mwc|5.6|hrv|59 km SW of Atico, Peru
usp000ahww|2001-07-03T08:38:05.800|-8.459|127.358|33|us|us|us|usp000ahww|mb|5.1|us|40 km E of Lospalos, Timor Leste
usp000ahwv|2001-07-03T08:34:36.980|-8.525|127.237|33|us|us|us|usp000ahwv|mwc|5.3|hrv|26 km E of Lospalos, Timor Leste
usp000ahwe|2001-07-03T03:18:07.210|-6.033|154.806|210.7|us|us|us|usp000ahwe|mwc|5.9|hrv|81 km WNW of Panguna, Papua New Guinea
usp000ahuv|2001-07-02T05:56:27.850|28.145|129.963|33|us|us|us|usp000ahuv|mwc|5.2|hrv|53 km ESE of Naze, Japan
usp000ahuu|2001-07-02T05:55:44.170|0.457|125.255|33|us|us|us|usp000ahuu|mb|5.1|us|101 km SSE of Tondano, Indonesia
usp000ahtb|2001-07-01T11:06:30.830|-17.124|-72.956|33|us|us|us|usp000ahtb|mwc|5.4|hrv|61 km SSW of Camaná, Peru
usp000ahsj|2001-07-01T03:40:58.010|-4.236|123.247|33|us|us|us|usp000ahsj|mwc|5.6|hrv|86 km ESE of Kendari, Indonesia
usp000ahse|2001-07-01T01:46:06.130|-4.312|152.956|28|us|us|us|usp000ahse|mwc|6.1|hrv|76 km E of Kokopo, Papua New Guinea
usp000ahsc|2001-07-01T00:58:02.120|28.094|130.132|33|us|us|us|usp000ahsc|mwc|5.1|hrv|70 km ESE of Naze, Japan
usp000ahrr|2001-06-30T16:34:36.080|-6.406|146.761|103.5|us|us|us|usp000ahrr|mwc|5.9|hrv|43 km NW of Lae, Papua New Guinea
usp000ahrh|2001-06-30T11:51:10.320|-6.049|148.568|71.2|us|us|us|usp000ahrh|mwc|5.2|hrv|97 km NE of Finschhafen, Papua New Guinea
usp000ahrg|2001-06-30T11:48:34.920|30.983|69.773|35.2|us|us|us|usp000ahrg|mwc|5.2|hrv|50 km SE of Zhob, Pakistan
usp000ahr4|2001-06-30T08:57:20.580|-17.464|-72.071|33|us|us|us|usp000ahr4|mwc|5.3|hrv|43 km SW of Punta de Bombón, Peru
usp000ahq6|2001-06-29T23:40:00.850|0.292|29.972|10|us|us|us|usp000ahq6|mwc|5.3|hrv|11 km NNW of Kilembe, Uganda
usp000ahq3|2001-06-29T22:33:19.120|-15.408|-70.357|33|us|us|us|usp000ahq3|mwc|5.4|hrv|6 km S of Lampa, Peru
usp000ahpv|2001-06-29T18:35:51.980|-19.522|-66.254|273.9|us|us|us|usp000ahpv|mwc|6.1|hrv|53 km W of Potosí, Bolivia
usp000ahnw|2001-06-29T03:11:28.320|-3.958|-80.861|33|us|us|us|usp000ahnw|mwc|5.3|hrv|19 km NW of Papayal, Peru
usp000ahng|2001-06-28T21:35:24.860|-17.58|-72.538|33|us|us|us|usp000ahng|mwc|5.3|hrv|79 km SW of Islay (Matarani), Peru
usp000ahn2|2001-06-28T15:48:34.080|11.431|-70.324|33|us|us|us|usp000ahn2|mwc|5.3|hrv|27 km SSW of Punta Cardón, Venezuela
usp000ahmb|2001-06-28T04:24:46.410|-16.788|-73.664|33|us|us|us|usp000ahmb|mb|5.1|us|64 km S of Atico, Peru
usp000ahm8|2001-06-28T03:46:28.190|-6.99|108.275|36.9|us|us|us|usp000ahm8|mb|5|us|17 km SSE of Majalengka, Indonesia
usp000ahm7|2001-06-28T03:39:27.400|-16.793|-73.713|33|us|us|us|usp000ahm7|mb|5|us|65 km S of Atico, Peru
usp000ahkx|2001-06-27T23:04:26.230|-31.508|-71.649|33|us|us|us|usp000ahkx|mwc|5|hrv|47 km WNW of Illapel, Chile
usp000ahhz|2001-06-27T00:21:06.900|-17.887|-71.529|33|us|us|us|usp000ahhz|mwc|5.5|hrv|33 km SW of Pacocha, Peru
usp000ahh7|2001-06-26T17:27:48.550|-17.611|-72.102|33|us|us|us|usp000ahh7|mwc|5.3|hrv|58 km SW of Punta de Bombón, Peru
usp000ahh2|2001-06-26T15:15:46.540|-19.532|-176.391|33|us|us|us|usp000ahh2|mwc|5.5|hrv|215 km W of Pangai, Tonga
usp000ahh1|2001-06-26T15:12:40.620|-16.686|-74.132|33|us|us|us|usp000ahh1|mb|5|us|75 km SW of Atico, Peru
usp000ahgu|2001-06-26T12:51:16.390|-16.652|-73.618|33|us|us|us|usp000ahgu|ms|5.3|us|48 km S of Atico, Peru
usp000ahgp|2001-06-26T12:33:52.030|-4.07|-104.469|10|us|us|us|usp000ahgp|mwb|6.1|us|central East Pacific Rise
usp000ahg8|2001-06-26T08:47:09.530|-16.561|-74.193|33|us|us|us|usp000ahg8|mwc|5.4|hrv|72 km WSW of Atico, Peru
usp000ahfr|2001-06-26T04:18:31.380|-17.745|-71.649|24|us|us|us|usp000ahfr|mwc|6.7|hrv|34 km WSW of Pacocha, Peru
usp000ahff|2001-06-26T01:47:19.900|-10.039|161.23|84|us|us|us|usp000ahff|mwc|5.1|hrv|88 km WNW of Kirakira, Solomon Islands
usp000ahf7|2001-06-26T00:29:01.710|0.382|125.31|33|us|us|us|usp000ahf7|mwc|5.1|hrv|111 km SSE of Tondano, Indonesia
usp000ahf3|2001-06-25T22:14:10.040|-17.574|-70.685|73.7|us|us|us|usp000ahf3|mwc|5.5|hrv|9 km ENE of Locumba, Peru
usp000ahev|2001-06-25T19:58:13.320|-16.518|-73.719|33|us|us|us|usp000ahev|mb|5|us|35 km SSW of Atico, Peru
usp000ahen|2001-06-25T17:48:38.280|15.312|-90.74|33|us|us|us|usp000ahen|mwc|5.2|hrv|7 km ESE of Chicamán, Guatemala
usp000ahe3|2001-06-25T13:28:46.510|37.238|36.206|5|us|us|us|usp000ahe3|mwc|5.5|hrv|17 km SSE of Kadirli, Turkey
usp000ahdy|2001-06-25T12:55:19.470|8.343|126.667|33|us|us|us|usp000ahdy|mb|5|us|32 km NE of Barcelona, Philippines
usp000ahdx|2001-06-25T12:30:23.150|8.387|126.645|33|us|us|us|usp000ahdx|mb|5|us|34 km NE of Barcelona, Philippines
usp000ahdr|2001-06-25T09:57:01.460|-21.739|-64.351|33|us|us|us|usp000ahdr|mb|5.1|us|29 km SW of Entre Ríos, Bolivia
usp000ahdj|2001-06-25T07:03:17.970|-16.616|-73.855|33|us|us|us|usp000ahdj|mb|5.2|us|51 km SSW of Atico, Peru
usp000ahdd|2001-06-25T06:38:47.870|-16.85|-73.788|33|us|us|us|usp000ahdd|mwc|5.7|hrv|73 km SSW of Atico, Peru
usp000ahd2|2001-06-25T03:48:58.480|-15.981|-74.703|33|us|us|us|usp000ahd2|mwc|5.4|hrv|41 km WSW of Atiquipa, Peru
usp000ahcn|2001-06-24T23:26:17.430|-16.888|-73.29|30.4|us|us|us|usp000ahcn|mb|5|us|67 km WSW of El Cardo, Peru
usp000ahbq|2001-06-24T17:37:51.390|-17.437|-72.281|38.8|us|us|us|usp000ahbq|mb|5.1|us|52 km SSW of Islay (Matarani), Peru
usp000ahbc|2001-06-24T16:15:02.870|-16.781|-73.487|33|us|us|us|usp000ahbc|mb|5|us|64 km SSE of Atico, Peru
usp000ahb3|2001-06-24T15:30:15.240|-17.415|-71.958|31|us|us|us|usp000ahb3|mb|5|us|32 km SSW of Punta de Bombón, Peru
usp000ahaz|2001-06-24T14:32:43.350|-17.267|-72.546|30.3|us|us|us|usp000ahaz|mb|5.4|us|56 km WSW of Islay (Matarani), Peru
usp000ahaq|2001-06-24T13:33:24.970|-16.655|-74.058|33|us|us|us|usp000ahaq|mb|5.1|us|67 km SW of Atico, Peru
usp000ahan|2001-06-24T13:31:22.020|-17.265|-72.114|34.2|us|us|us|usp000ahan|mb|5.1|us|28 km SSW of Mollendo, Peru
usp000ahae|2001-06-24T12:28:58.980|-17.673|-72.049|33|us|us|us|usp000ahae|mb|5|us|61 km SSW of Punta de Bombón, Peru
usp000ah9f|2001-06-24T08:11:39.030|-17.037|-73.549|33.6|us|us|us|usp000ah9f|mb|5.1|us|91 km S of Atico, Peru
usp000ah9e|2001-06-24T08:10:56.440|-17.676|-72.033|33|us|us|us|usp000ah9e|mb|5|us|61 km SSW of Punta de Bombón, Peru
usp000ah91|2001-06-24T06:08:25.340|-16.506|-73.256|33|us|us|us|usp000ah91|mb|5|us|51 km SE of Atico, Peru
