#EventID|Time|Latitude|Longitude|Depth/km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName
usp000ghyg|2008-09-29T15:19:31.590|-29.756|-177.683|36|us|us|us|usp000ghyg|mwc|7|us|Kermadec Islands, New Zealand
usp000ghwf|2008-09-28T18:03:49.050|-6.096|130.287|93.7|us|us|us|usp000ghwf|mb|5.2|us|277 km W of Tual, Indonesia
usp000ghw7|2008-09-28T15:34:12.310|-35.947|-101.21|10|us|us|us|usp000ghw7|mwc|5|gcmt|southeast of Easter Island
usp000ghw0|2008-09-28T13:42:58.040|-6.328|130.172|148.6|us|us|us|usp000ghw0|mwc|5.1|gcmt|295 km WSW of Tual, Indonesia
usp000ghvr|2008-09-28T09:23:09.540|16.663|-86.152|10|us|us|us|usp000ghvr|mwc|5|gcmt|36 km NW of Guanaja, Honduras
usp000ghte|2008-09-27T03:29:29.490|-15.567|167.527|165.7|us|us|us|usp000ghte|mb|5|us|39 km E of Luganville, Vanuatu
usp000ght8|2008-09-27T03:10:46.130|13.342|120.277|10|us|us|us|usp000ght8|mb|5.1|us|20 km SW of Harrison, Philippines
usp000ght7|2008-09-27T03:09:04.820|13.477|120.548|11|us|us|us|usp000ght7|mwc|5.9|gcmt|11 km NE of Paluan, Philippines
usp000ght5|2008-09-27T03:04:51.710|13.469|120.575|10|us|us|us|usp000ght5|mwc|5.7|gcmt|13 km ENE of Paluan, Philippines
usp000ghsx|2008-09-26T23:10:04.710|-5.69|130.715|109.9|us|us|us|usp000ghsx|mwc|5.1|gcmt|225 km W of Tual, Indonesia
usp000ghsd|2008-09-26T18:46:18.570|3.074|65.316|10|us|us|us|usp000ghsd|mwc|5.7|gcmt|Carlsberg Ridge
usp000ghs8|2008-09-26T15:52:21.000|27.33|56.79|20|teh|us|us|usp000ghs8|mb|5.1|us|36 km NW of M?n?b, Iran
usp000ghrd|2008-09-26T05:48:51.880|-17.663|-178.203|570.9|us|us|us|usp000ghrd|mwc|5.3|gcmt|266 km E of Levuka, Fiji
usp000ghrb|2008-09-26T03:39:21.870|17.751|-105.788|13.9|us|us|us|usp000ghrb|mwc|5.1|gcmt|off the coast of Jalisco, Mexico
usp000ghnu|2008-09-25T01:47:11.190|30.836|83.487|4|us|us|us|usp000ghnu|mwc|6|gcmt|213 km NE of Jumla, Nepal
usp000ghn8|2008-09-24T17:59:33.550|36.153|71.253|99.6|us|us|us|usp000ghn8|mwc|5.2|gcmt|63 km SSW of Ashk?sham, Afghanistan
usp000ghn5|2008-09-24T17:30:05.550|-33.748|-179.741|107.9|us|us|us|usp000ghn5|mb|5.1|us|south of the Kermadec Islands
usp000ghn3|2008-09-24T17:12:15.780|-22.709|-12.764|10|us|us|us|usp000ghn3|mwc|5.3|gcmt|southern Mid-Atlantic Ridge
usp000ghm8|2008-09-24T06:00:51.590|-10.242|161.369|106.8|us|us|us|usp000ghm8|mwc|5.2|gcmt|64 km WNW of Kirakira, Solomon Islands
usp000ghm1|2008-09-24T02:33:05.560|17.612|-105.497|12|us|us|us|usp000ghm1|mwc|6.4|gcmt|196 km SSW of Barra de Navidad, Mexico
usp000ghky|2008-09-24T01:36:59.960|-14.498|167.738|57.7|us|us|us|usp000ghky|mwc|5|gcmt|71 km SSE of Sola, Vanuatu
usp000ghkm|2008-09-23T22:46:15.900|16.448|-100.111|9.6|unm|us|us|usp000ghkm|mwc|5|gcmt|49 km SSW of Acapulco de Juárez, Mexico
usp000ghhz|2008-09-22T20:21:00.340|-23.429|-179.744|545.2|us|us|us|usp000ghhz|mwc|5.2|gcmt|south of the Fiji Islands
usp000ghhg|2008-09-22T13:30:38.180|15.583|96.081|35|us|us|us|usp000ghhg|mwc|5.2|gcmt|88 km SSE of Pyapon, Myanmar
usp000ghh4|2008-09-22T08:17:22.780|-5.992|150.964|30.3|us|us|us|usp000ghh4|mwc|5|gcmt|103 km ESE of Kimbe, Papua New Guinea
usp000ghg7|2008-09-21T18:50:21.360|-31.378|179.968|378.4|us|us|us|usp000ghg7|mwc|5.3|gcmt|Kermadec Islands region
usp000ghf7|2008-09-21T06:36:29.910|-16.094|-173.842|120.6|us|us|us|usp000ghf7|mwc|5.2|gcmt|16 km SSW of Hihifo, Tonga
usp000ghdz|2008-09-20T14:43:05.440|-16.125|-73.63|40.5|us|us|us|usp000ghdz|mwb|5.4|us|9 km N of Atico, Peru
usp000ghd8|2008-09-20T04:52:26.030|14.393|-92.098|58.4|us|us|us|usp000ghd8|mwc|5.2|gcmt|16 km SE of Ocós, Guatemala
usp000ghcz|2008-09-20T02:54:36.970|38.313|73.457|146.1|us|us|us|usp000ghcz|mwc|5.3|gcmt|47 km WNW of Murghob, Tajikistan
usp000ghcm|2008-09-19T22:49:04.320|-11.185|164.481|37.2|us|us|us|usp000ghcm|mwc|5.6|us|152 km WSW of Lata, Solomon Islands
usp000ghcd|2008-09-19T21:17:35.180|-7.112|-13.004|10|us|us|us|usp000ghcd|mwc|5.1|gcmt|179 km ENE of Georgetown, Saint Helena
usp000ghc3|2008-09-19T18:34:17.880|-23.885|-175.928|7.7|us|us|us|usp000ghc3|mwc|5.2|gcmt|299 km SSW of ‘Ohonua, Tonga
usp000gham|2008-09-18T21:52:18.340|36.491|71.275|219.8|us|us|us|usp000gham|mb|5|us|31 km SW of Ashk?sham, Afghanistan
usp000ghac|2008-09-18T20:32:45.170|10.932|91.784|11.6|us|us|us|usp000ghac|mwc|5|gcmt|132 km SW of Bamboo Flat, India
usp000gha5|2008-09-18T18:46:45.810|-4.729|153.262|83.7|us|us|us|usp000gha5|mwc|5.1|gcmt|118 km ESE of Kokopo, Papua New Guinea
usp000gh8w|2008-09-18T02:02:43.710|-4.645|-106.109|10|us|us|us|usp000gh8w|mwc|5.2|gcmt|central East Pacific Rise
usp000gh8u|2008-09-18T01:41:03.010|-4.554|-105.999|11|us|us|us|usp000gh8u|mwc|6|us|central East Pacific Rise
usp000gh89|2008-09-17T21:32:05.050|18.588|145.604|201.3|us|us|us|usp000gh89|mwc|5|gcmt|Pagan region, Northern Mariana Islands
usp000gh87|2008-09-17T21:03:40.050|-28.203|-12.86|10|us|us|us|usp000gh87|mwc|5|gcmt|southern Mid-Atlantic Ridge
usp000gh82|2008-09-17T20:11:43.140|-5.212|102.22|18.1|us|us|us|usp000gh82|mwc|5.1|gcmt|156 km S of Bengkulu, Indonesia
usp000gh7u|2008-09-17T18:14:27.970|-28.105|-13.189|10|us|us|us|usp000gh7u|mwc|5.1|gcmt|southern Mid-Atlantic Ridge
usp000gh7r|2008-09-17T17:43:49.000|27|56.2|4|teh|us|us|usp000gh7r|mwc|5.2|gcmt|8 km NW of Qeshm, Iran
usp000gh64|2008-09-16T21:56:40.570|-20.389|-68.615|114.8|us|us|us|usp000gh64|mb|5|us|161 km E of Iquique, Chile
usp000gh63|2008-09-16T21:47:14.540|17.438|73.915|10|us|us|us|usp000gh63|mb|5|us|7 km NNE of P?tan, India
usp000gh59|2008-09-16T11:15:41.270|-8.779|126.844|35|us|us|us|usp000gh59|mwc|5.7|us|33 km SSW of Lospalos, Timor Leste
usp000gh54|2008-09-16T09:46:54.160|-16.637|-172.739|10|us|us|us|usp000gh54|mwc|5.3|gcmt|135 km ESE of Hihifo, Tonga
usp000gh4x|2008-09-16T07:28:25.020|0.902|-28.998|10|us|us|us|usp000gh4x|mwc|5.8|us|central Mid-Atlantic Ridge
usp000gh4e|2008-09-16T01:12:52.750|-2.454|127.926|35|us|us|us|usp000gh4e|mwc|5.3|gcmt|140 km NNW of Ambon, Indonesia
usp000gh4a|2008-09-15T23:36:52.140|-24.166|-66.799|152.1|us|us|us|usp000gh4a|mwc|5.1|gcmt|49 km W of San Antonio de los Cobres, Argentina
usp000gh3p|2008-09-15T15:50:51.510|-4.979|30.149|10|us|us|us|usp000gh3p|mwc|5.2|gcmt|30 km WNW of Uvinza, Tanzania
usp000gh24|2008-09-14T20:18:53.610|-23.614|-177.329|199|us|us|us|usp000gh24|mwc|5.5|gcmt|south of the Fiji Islands
usp000gh1w|2008-09-14T18:51:07.330|-7.41|128.261|138|us|us|us|usp000gh1w|mwc|5.2|gcmt|185 km NE of Lospalos, Timor Leste
usp000gh0e|2008-09-14T00:00:09.070|-8.728|126.855|22|us|us|us|usp000gh0e|mwc|5.6|gcmt|27 km SW of Lospalos, Timor Leste
usp000gh04|2008-09-13T20:21:35.280|29.076|130.081|40.2|us|us|us|usp000gh04|mwc|5.3|gcmt|97 km NE of Naze, Japan
usp000ggze|2008-09-13T09:32:01.490|4.79|-75.517|132.9|us|us|us|usp000ggze|mwb|5.7|us|14 km SE of Santa Rosa de Cabal, Colombia
usp000ggz8|2008-09-13T07:58:02.730|-2.339|138.97|38.6|us|us|us|usp000ggz8|mwc|5|gcmt|187 km W of Abepura, Indonesia
usp000ggz7|2008-09-13T07:32:14.330|-21.227|167.933|35|us|us|us|usp000ggz7|mwc|5.1|gcmt|35 km N of Tadine, New Caledonia
usp000ggyg|2008-09-13T00:04:04.160|-3.78|128.956|94.8|us|us|us|usp000ggyg|mwc|5.6|us|48 km S of Amahai, Indonesia
usp000ggy0|2008-09-12T16:44:30.750|-21.682|170.471|115.6|us|us|us|usp000ggy0|mwb|5.8|us|267 km SSE of Isangel, Vanuatu
usp000ggwa|2008-09-11T21:04:42.070|-21.769|-178.928|566.4|us|us|us|usp000ggwa|mwc|5.4|gcmt|Fiji region
usp000ggw3|2008-09-11T17:39:01.050|32.911|105.629|10|us|us|us|usp000ggw3|mwc|5.1|gcmt|54 km NW of Zengjia, China
usp000ggw0|2008-09-11T17:11:34.640|-19.649|-69.052|106.2|us|us|us|usp000ggw0|mwc|5.3|gcmt|130 km ENE of Iquique, Chile
usp000ggvr|2008-09-11T14:45:55.950|-22.881|170.392|30.5|us|us|us|usp000ggvr|mb|5|us|298 km ESE of Tadine, New Caledonia
usp000gguk|2008-09-11T02:16:09.900|26.929|55.635|7.9|thr|us|us|usp000gguk|mb|5.2|us|63 km W of Qeshm, Iran
usp000ggu7|2008-09-11T00:00:02.700|1.885|127.363|96|us|us|us|usp000ggu7|mwc|6.6|us|73 km WNW of Tobelo, Indonesia
usp000ggtf|2008-09-10T16:12:04.050|-20.262|-69.224|37.7|us|us|us|usp000ggtf|mwc|5.7|gcmt|96 km E of Iquique, Chile
usp000ggsv|2008-09-10T13:08:14.690|8.093|-38.705|9|us|us|us|usp000ggsv|mwc|6.6|us|central Mid-Atlantic Ridge
usp000ggsh|2008-09-10T11:08:43.800|26.93|55.73|10.9|thr|us|us|usp000ggsh|mb|5|us|53 km W of Qeshm, Iran
usp000ggsg|2008-09-10T11:00:34.090|26.743|55.828|12|us|us|us|usp000ggsg|mwc|6.1|gcmt|49 km WSW of Qeshm, Iran
usp000ggrr|2008-09-10T03:00:30.870|2.506|96.323|43.2|us|us|us|usp000ggrr|mwc|5.5|gcmt|6 km WNW of Sinabang, Indonesia
usp000ggrj|2008-09-10T01:28:06.090|30.795|83.397|7.3|us|us|us|usp000ggrj|mwc|5.4|gcmt|205 km NE of Jumla, Nepal
usp000ggrg|2008-09-10T01:14:31.880|30.783|83.591|10|us|us|us|usp000ggrg|mwc|5.3|gcmt|215 km NE of Jumla, Nepal
usp000ggrd|2008-09-10T00:18:53.380|2.452|96.292|39.7|us|us|us|usp000ggrd|mb|5|us|10 km WSW of Sinabang, Indonesia
usp000ggr9|2008-09-09T23:18:26.280|-11.801|166.508|99.4|us|us|us|usp000ggr9|mwb|5.6|us|142 km SSE of Lata, Solomon Islands
usp000ggqg|2008-09-09T12:22:49.070|-9.272|158.261|12|us|us|us|usp000ggqg|mwc|5.9|us|166 km WNW of Malango, Solomon Islands
usp000ggqd|2008-09-09T11:04:12.060|-17.666|-178.318|534.4|us|us|us|usp000ggqd|mb|5.2|us|254 km E of Levuka, Fiji
usp000ggq7|2008-09-09T07:43:13.320|24.666|122.57|101.8|us|us|us|usp000ggq7|mwc|5.5|gcmt|48 km WNW of Yonakuni, Japan
usp000ggpt|2008-09-09T03:07:27.500|-3.935|103.058|25.2|us|us|us|usp000ggpt|mwc|5.2|gcmt|23 km WNW of Pagar Alam, Indonesia
usp000ggp7|2008-09-08T19:51:44.670|-17.578|179.61|606.2|us|us|us|usp000ggp7|mb|5.2|us|62 km NNE of Levuka, Fiji
usp000ggp4|2008-09-08T18:52:06.970|-13.501|166.967|110|us|us|us|usp000ggp4|mwc|6.9|us|75 km WNW of Sola, Vanuatu
usp000ggnf|2008-09-08T10:43:29.780|-2.222|100.506|66.9|us|us|us|usp000ggnf|mwc|5.1|gcmt|100 km W of Sungai Penuh, Indonesia
usp000ggmp|2008-09-08T03:03:15.930|-19.964|169.108|36|us|us|us|usp000ggmp|mwc|6.2|us|50 km SSW of Isangel, Vanuatu
usp000ggka|2008-09-07T09:00:28.530|12.943|92.389|40.3|us|us|us|usp000ggka|mwc|5|gcmt|142 km NNW of Bamboo Flat, India
usp000ggjv|2008-09-07T02:39:10.690|-23.719|69.558|10|us|us|us|usp000ggjv|mwc|5|gcmt|Mid-Indian Ridge
usp000ggjs|2008-09-07T02:05:33.690|-23.71|69.493|10|us|us|us|usp000ggjs|mwc|5.4|gcmt|Mid-Indian Ridge
usp000ggj1|2008-09-06T17:37:41.520|-35.597|-103.963|10|us|us|us|usp000ggj1|mwc|5.1|gcmt|southeast of Easter Island
usp000gggx|2008-09-06T05:47:39.910|36.487|70.934|191.5|us|us|us|usp000gggx|mwc|5.8|us|42 km SSE of Jurm, Afghanistan
usp000ggg5|2008-09-05T20:41:35.630|-34.261|-14.547|10|us|us|us|usp000ggg5|mwc|5.1|gcmt|Tristan da Cunha region
usp000ggg1|2008-09-05T19:07:38.290|-1.171|-13.955|10|us|us|us|usp000ggg1|mwc|5.8|us|north of Ascension Island
usp000ggfp|2008-09-05T15:12:03.170|32.634|137.049|410.4|us|us|us|usp000ggfp|mwb|5.3|us|157 km SE of Shing?, Japan
usp000ggfe|2008-09-05T12:35:43.510|-13.273|166.966|146.8|us|us|us|usp000ggfe|mwb|5.6|us|92 km NW of Sola, Vanuatu
usp000ggeu|2008-09-05T04:57:52.580|36.536|71.291|230.4|us|us|us|usp000ggeu|mwc|5.4|gcmt|27 km SW of Ashk?sham, Afghanistan
usp000ggea|2008-09-04T21:39:29.030|13.69|-91.286|34.7|us|us|us|usp000ggea|mwc|5.2|gcmt|50 km SSW of La Gomera, Guatemala
usp000ggdz|2008-09-04T18:47:55.330|30.098|-42.591|10|us|us|us|usp000ggdz|mwc|5.4|gcmt|northern Mid-Atlantic Ridge
usp000ggdn|2008-09-04T16:09:51.350|-31.555|-177.806|26.1|us|us|us|usp000ggdn|mwc|5.8|gcmt|Kermadec Islands region
usp000ggda|2008-09-04T12:53:11.290|30.279|80.349|10|us|us|us|usp000ggda|mwc|5|gcmt|50 km NNW of Dh?rchula, India
usp000ggcx|2008-09-04T09:37:03.970|-12.143|167.101|272|us|us|us|usp000ggcx|mwb|5.7|us|197 km NNW of Sola, Vanuatu
usp000ggbq|2008-09-03T22:43:13.000|32.3|47.2|8|teh|us|us|usp000ggbq|mwc|5.1|gcmt|44 km S of Dehlor?n, Iran
usp000ggar|2008-09-03T12:16:00.440|-10.359|161.395|88.6|us|us|us|usp000ggar|mb|5.3|us|58 km W of Kirakira, Solomon Islands
usp000ggap|2008-09-03T11:25:14.450|-26.736|-63.225|569.6|us|us|us|usp000ggap|mwc|6.3|us|32 km N of El Hoyo, Argentina
usp000gg9z|2008-09-03T06:27:25.470|24.869|97.78|10|us|us|us|usp000gg9z|mwc|5|gcmt|68 km SE of Myitkyina, Myanmar
usp000gg9s|2008-09-03T02:22:47.000|37.507|38.503|5.7|isk|us|us|usp000gg9s|mwc|5|gcmt|8 km SSE of Samsat, Turkey
usp000gg8s|2008-09-02T20:01:03.630|-15.414|-173.336|10|us|us|us|usp000gg8s|mwc|5.3|gcmt|77 km NE of Hihifo, Tonga
usp000gg8r|2008-09-02T20:00:50.820|38.724|45.794|3|us|us|us|usp000gg8r|mwc|5|gcmt|20 km SSW of Deste, Azerbaijan
usp000gg8j|2008-09-02T18:41:39.800|-20.426|169.243|42.9|us|us|us|usp000gg8j|mwc|5.2|gcmt|97 km S of Isangel, Vanuatu
usp000gg7p|2008-09-02T11:00:03.280|-8.277|120.572|190.5|us|us|us|usp000gg7p|mb|5.1|us|38 km NNE of Ruteng, Indonesia
usp000gg7f|2008-09-02T09:00:03.200|0.489|98.089|35|us|us|us|usp000gg7f|mwc|5.1|gcmt|158 km SSW of Sibolga, Indonesia
usp000gg6f|2008-09-02T00:06:49.380|-4.477|101.464|24|us|us|us|usp000gg6f|mb|5|us|116 km SW of Bengkulu, Indonesia
usp000gg65|2008-09-01T20:53:25.340|29.732|139.334|349.2|us|us|us|usp000gg65|mwr|5|nied|Izu Islands, Japan region
usp000gg5w|2008-09-01T17:19:11.730|4.538|126.041|108.7|us|us|us|usp000gg5w|mwc|5.6|gcmt|Pulau-Pulau Talaud, Indonesia
usp000gg59|2008-09-01T11:01:19.410|-22.739|-174.933|58.9|us|us|us|usp000gg59|mwc|5|gcmt|155 km S of ‘Ohonua, Tonga
usp000gg57|2008-09-01T10:31:49.330|-15.638|-175.236|10|us|us|us|usp000gg57|mwc|5|gcmt|158 km WNW of Hihifo, Tonga
usp000gg52|2008-09-01T08:28:19.850|-18.614|65.376|10|us|us|us|usp000gg52|mwc|5|gcmt|237 km ENE of Port Mathurin, Mauritius
usp000gg4y|2008-09-01T07:06:16.720|-15.261|-176.413|10|us|us|us|usp000gg4y|mwc|5.7|us|210 km ESE of Alo, Wallis and Futuna
usp000gg4t|2008-09-01T05:31:28.930|-15.257|-176.457|41.2|us|us|us|usp000gg4t|mwc|5.1|gcmt|206 km ESE of Alo, Wallis and Futuna
usp000gg4k|2008-09-01T04:24:30.490|37.328|68.928|1.6|us|us|us|usp000gg4k|mb|5.4|us|15 km N of Im?m ???ib, Afghanistan
usp000gg4h|2008-09-01T04:00:39.430|-25.387|-177.636|171.1|us|us|us|usp000gg4h|mwc|6|us|south of the Fiji Islands
usp000gg4b|2008-09-01T01:21:50.880|-39.105|175.894|50.9|wel|us|us|usp000gg4b|mwc|5.2|gcmt|14 km SSE of Turangi, New Zealand
usp000gg47|2008-09-01T00:37:39.050|-18.579|65.541|10|us|us|us|usp000gg47|mwc|5.1|gcmt|254 km ENE of Port Mathurin, Mauritius
usp000gg3r|2008-08-31T20:58:31.340|-24.463|-116.094|10|us|us|us|usp000gg3r|mwc|5|gcmt|southern East Pacific Rise
usp000gg32|2008-08-31T12:12:00.650|-6.215|147.431|80.1|us|us|us|usp000gg32|mwc|5|gcmt|59 km NW of Finschhafen, Papua New Guinea
usp000gg2j|2008-08-31T08:31:10.700|26.232|101.97|10|us|us|us|usp000gg2j|mwc|5.6|gcmt|43 km SE of Dadukou, China
usp000gg16|2008-08-30T21:31:12.930|30.755|83.44|10|us|us|us|usp000gg16|mwc|5|gcmt|203 km NE of Jumla, Nepal
usp000gg0m|2008-08-30T14:48:23.760|-7.006|155.847|79.2|us|us|us|usp000gg0m|mwc|5.2|gcmt|86 km SSE of Panguna, Papua New Guinea
usp000gg0k|2008-08-30T14:42:28.010|-20.41|67.172|6.2|us|us|us|usp000gg0k|mwc|5.2|gcmt|Mid-Indian Ridge
usp000gg0a|2008-08-30T12:04:52.320|13.005|124.315|50.1|us|us|us|usp000gg0a|mwc|5.2|gcmt|18 km E of Bagacay, Philippines
usp000gg07|2008-08-30T10:34:06.450|-28.643|-177.371|53|us|us|us|usp000gg07|mb|5.1|us|Kermadec Islands region
usp000gg00|2008-08-30T08:30:53.010|26.241|101.889|11|us|us|us|usp000gg00|mwc|6|gcmt|Sichuan-Yunnan border region, China
usp000gfzr|2008-08-30T06:54:07.610|-6.146|147.258|75|us|us|us|usp000gfzr|mwc|6.4|gcmt|70 km NNE of Lae, Papua New Guinea
usp000gfxj|2008-08-29T10:20:55.480|1.022|121.024|566.7|us|us|us|usp000gfxj|mwc|5.2|gcmt|233 km WNW of Gorontalo, Indonesia
usp000gfw2|2008-08-28T23:56:48.000|-11.113|162.056|23.3|us|us|us|usp000gfw2|mwc|5.1|gcmt|74 km SSE of Kirakira, Solomon Islands
usp000gfvg|2008-08-28T19:17:36.630|-22.538|-175.03|10|us|us|us|usp000gfvg|mb|5.1|us|133 km S of ‘Ohonua, Tonga
usp000gfuy|2008-08-28T15:22:23.200|-0.252|-17.358|12|us|us|us|usp000gfuy|mwc|6.3|gcmt|north of Ascension Island
usp000gfux|2008-08-28T15:22:18.940|-0.134|-17.626|10|us|us|us|usp000gfux|mb|5.2|us|north of Ascension Island
usp000gfsb|2008-08-28T02:59:39.110|-8.632|119.092|165.5|us|us|us|usp000gfsb|mwc|5|gcmt|44 km W of Komodo, Indonesia
usp000gfre|2008-08-27T21:52:38.110|32.308|47.35|10|us|us|us|usp000gfre|mwc|5.8|gcmt|43 km S of Dehlor?n, Iran
usp000gfp7|2008-08-27T06:46:19.480|-10.751|41.469|10|us|us|us|usp000gfp7|mwc|5.7|us|130 km ESE of Madimba, Tanzania
usp000gfn9|2008-08-26T23:54:23.770|30.659|83.284|10|us|us|us|usp000gfn9|mb|5|us|186 km NE of Jumla, Nepal
usp000gfmr|2008-08-26T21:00:36.610|-7.641|-74.377|154|us|us|us|usp000gfmr|mwc|6.4|us|78 km ESE of Contamana, Peru
usp000gfjv|2008-08-26T03:07:29.500|-6.338|104.469|21.7|us|us|us|usp000gfjv|mwc|5.7|us|133 km SW of Bandar Lampung, Indonesia
usp000gfjt|2008-08-26T02:06:27.850|-2.919|147.425|41.7|us|us|us|usp000gfjt|mwc|5.4|gcmt|99 km S of Lorengau, Papua New Guinea
usp000gfjr|2008-08-26T01:56:28.810|-3.245|147.936|35|us|us|us|usp000gfjr|mwc|5|gcmt|152 km SSE of Lorengau, Papua New Guinea
usp000gfhu|2008-08-25T20:40:45.090|30.928|83.473|21.4|us|us|us|usp000gfhu|mwc|5|gcmt|221 km NE of Jumla, Nepal
usp000gfhm|2008-08-25T19:13:52.500|30.634|83.285|10|us|us|us|usp000gfhm|mwc|5.1|gcmt|184 km NE of Jumla, Nepal
usp000gfgm|2008-08-25T14:16:02.580|30.831|83.523|10|us|us|us|usp000gfgm|mb|5.2|us|215 km NE of Jumla, Nepal
usp000gfge|2008-08-25T13:39:38.370|30.797|83.38|10|us|us|us|usp000gfge|mb|5.2|us|204 km NE of Jumla, Nepal
usp000gfgb|2008-08-25T13:29:22.720|30.712|83.377|10|us|us|us|usp000gfgb|mb|5|us|196 km NE of Jumla, Nepal
usp000gfga|2008-08-25T13:21:58.820|30.901|83.52|12|us|us|us|usp000gfga|mwc|6.7|us|221 km NE of Jumla, Nepal
usp000gfg5|2008-08-25T11:25:19.310|-39.715|176.851|31.8|wel|us|us|usp000gfg5|mwc|5.5|us|8 km S of Hastings, New Zealand
usp000gff8|2008-08-25T02:43:06.360|10.307|125.252|27|us|us|us|usp000gff8|mwc|5.8|us|5 km S of Hinundayan, Philippines
usp000gfd6|2008-08-24T07:35:10.860|8.15|59.039|10|us|us|us|usp000gfd6|mwc|5|gcmt|Carlsberg Ridge
usp000gfd0|2008-08-24T05:23:45.270|-33.291|-179.382|49.8|us|us|us|usp000gfd0|mwc|5.3|gcmt|south of the Kermadec Islands
usp000gfcp|2008-08-24T02:59:42.250|-32.481|-179.615|89.8|us|us|us|usp000gfcp|mb|5|us|south of the Kermadec Islands
usp000gfcf|2008-08-24T01:00:57.110|-15.35|-176.026|35|us|us|us|usp000gfcf|mwc|5.1|gcmt|229 km S of Mata-Utu, Wallis and Futuna
usp000gf9j|2008-08-22T21:03:24.830|-8.356|-74.268|148.6|us|us|us|usp000gf9j|mwc|5.2|gcmt|30 km E of San Fernando, Peru
usp000gf86|2008-08-22T11:04:56.550|8.321|-82.801|54|us|us|us|usp000gf86|mwc|5|gcmt|1 km ESE of Manaca Civil, Panama
usp000gf85|2008-08-22T10:59:50.120|36.463|140.401|51.5|us|us|us|usp000gf85|mwc|5.2|gcmt|9 km S of ?miya, Japan
usp000gf80|2008-08-22T09:48:34.470|6.591|144.568|10|us|us|us|usp000gf80|mwc|5|gcmt|State of Yap, Federated States of Micronesia
usp000gf7u|2008-08-22T07:47:39.580|-17.769|65.394|6|us|us|us|usp000gf7u|mwc|6|us|297 km NE of Port Mathurin, Mauritius
usp000gf7s|2008-08-22T07:21:22.600|-5.627|103.043|18.3|us|us|us|usp000gf7s|mb|5.2|us|178 km S of Pagar Alam, Indonesia
usp000gf77|2008-08-22T01:34:00.070|-21.442|170.383|161.9|us|us|us|usp000gf77|mwc|5|gcmt|239 km SSE of Isangel, Vanuatu
usp000gf6w|2008-08-21T22:51:42.170|5.237|-82.684|10|us|us|us|usp000gf6w|mwc|5.2|gcmt|south of Panama
usp000gf6r|2008-08-21T21:30:48.000|-0.294|119.731|56.8|us|us|us|usp000gf6r|mwc|5|gcmt|69 km NNW of Palu, Indonesia
usp000gf65|2008-08-21T17:03:59.860|-25.205|-177.784|197.8|us|us|us|usp000gf65|mwc|5.1|gcmt|south of the Fiji Islands
usp000gf5p|2008-08-21T12:24:30.930|25.039|97.697|10|us|us|us|usp000gf5p|mwc|6|us|48 km SE of Myitkyina, Myanmar
usp000gf5d|2008-08-21T09:32:57.560|-25.254|-68.697|107.2|us|us|us|usp000gf5d|mwb|5.4|us|157 km NW of Antofagasta de la Sierra, Argentina
usp000gf58|2008-08-21T08:33:23.830|-15.29|-173.202|10|us|us|us|usp000gf58|mwc|5.1|gcmt|97 km NE of Hihifo, Tonga
usp000gf4x|2008-08-21T06:53:07.990|23.853|122.602|6.6|us|us|us|usp000gf4x|mb|5|us|79 km SSW of Yonakuni, Japan
usp000gf3t|2008-08-20T19:32:59.830|-10.17|161.453|75.2|us|us|us|usp000gf3t|mwc|5|gcmt|60 km WNW of Kirakira, Solomon Islands
usp000gf34|2008-08-20T13:18:05.210|12.95|124.319|35.5|us|us|us|usp000gf34|mwc|5.3|gcmt|19 km E of Bagacay, Philippines
usp000gf2t|2008-08-20T09:37:29.980|14.906|119.995|35|us|us|us|usp000gf2t|mwc|5.1|gcmt|10 km WSW of San Nicolas, Philippines
usp000gf2c|2008-08-20T06:20:57.200|9.033|-84.081|20.2|us|us|us|usp000gf2c|mwc|5.3|gcmt|44 km SSE of Quepos, Costa Rica
usp000gf1k|2008-08-19T21:35:17.220|25.051|97.919|45.5|us|us|us|usp000gf1k|mwc|5|gcmt|64 km SE of Myitkyina, Myanmar
usp000gf11|2008-08-19T16:30:13.210|-15.087|-173.476|8|us|us|us|usp000gf11|mwb|6.1|us|101 km NNE of Hihifo, Tonga
usp000gf0s|2008-08-19T13:37:28.190|-14.915|-173.246|10|us|us|us|usp000gf0s|mwc|5.7|us|129 km NNE of Hihifo, Tonga
usp000gf0f|2008-08-19T10:58:00.200|-28.545|-112.842|9|us|us|us|usp000gf0f|mwc|5.7|us|Easter Island region
usp000gf02|2008-08-19T08:33:55.250|-8.201|-13.449|10|us|us|us|usp000gf02|mwc|5.5|gcmt|110 km ESE of Georgetown, Saint Helena
usp000geyt|2008-08-18T20:28:16.470|-22.143|-68.392|122.6|us|us|us|usp000geyt|mwc|5|gcmt|64 km ENE of Calama, Chile
usp000geym|2008-08-18T15:38:08.680|-5.845|-80.924|48.5|us|us|us|usp000geym|mwc|5.1|gcmt|33 km SSW of Sechura, Peru
usp000geyd|2008-08-18T14:11:05.620|33.628|91.92|10|us|us|us|usp000geyd|mwc|5.3|gcmt|Southern Qinghai, China
usp000gey7|2008-08-18T09:53:28.930|-19.74|180|527.7|us|us|us|usp000gey7|mwc|5.3|gcmt|198 km SSE of Levuka, Fiji
